"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260426","9호선","양천향교","5487","5734","20260429",""
"20260426","9호선","가양","12871","12873","20260429",""
"20260426","9호선","증미","3356","3424","20260429",""
"20260426","9호선","등촌","7161","7107","20260429",""
"20260426","9호선","염창","11686","11145","20260429",""
"20260426","9호선","신목동","2795","2561","20260429",""
"20260426","9호선","선유도","4929","4908","20260429",""
"20260426","9호선","당산","13599","12694","20260429",""
"20260426","9호선","국회의사당","8194","7365","20260429",""
"20260426","9호선","여의도","15633","12106","20260429",""
"20260426","9호선","샛강","3097","2642","20260429",""
"20260426","9호선","노량진","18479","19181","20260429",""
"20260426","9호선","노들","3694","3086","20260429",""
"20260426","9호선","흑석(중앙대입구)","4917","5032","20260429",""
"20260426","9호선","동작(현충원)","1641","1493","20260429",""
"20260426","9호선","구반포","501","472","20260429",""
"20260426","9호선","신반포","3394","3623","20260429",""
"20260426","9호선","고속터미널","17125","24103","20260429",""
"20260426","9호선","사평","2118","2178","20260429",""
"20260426","9호선","신논현","20146","20122","20260429",""
"20260426","9호선2~3단계","언주","4939","4872","20260429",""
"20260426","9호선2~3단계","선정릉","4416","5020","20260429",""
"20260426","9호선2~3단계","삼성중앙","2550","2576","20260429",""
"20260426","9호선2~3단계","봉은사","15272","16221","20260429",""
"20260426","9호선2~3단계","종합운동장","4126","3608","20260429",""
"20260426","9호선2~3단계","삼전","5011","4786","20260429",""
"20260426","9호선2~3단계","석촌고분","4495","4666","20260429",""
"20260426","9호선2~3단계","석촌","7293","6536","20260429",""
"20260426","9호선2~3단계","송파나루","4206","4374","20260429",""
"20260426","9호선2~3단계","한성백제","3324","2652","20260429",""
"20260426","9호선2~3단계","올림픽공원(한국체대)","11147","11681","20260429",""
"20260426","9호선2~3단계","둔촌오륜","2686","2761","20260429",""
"20260426","9호선2~3단계","중앙보훈병원","5849","5497","20260429",""
"20260426","경강선","판교","3873","3278","20260429",""
"20260426","경강선","이매","889","683","20260429",""
"20260426","경강선","삼동","1322","1282","20260429",""
"20260426","경강선","경기광주","5043","5040","20260429",""
"20260426","경강선","초월","2331","2301","20260429",""
"20260426","경강선","곤지암","1747","2109","20260429",""
"20260426","경강선","신둔도예촌","1238","1280","20260429",""
"20260426","경강선","이천","2810","2997","20260429",""
"20260426","경강선","부발","1983","2542","20260429",""
"20260426","경강선","세종대왕릉","434","412","20260429",""
"20260426","경강선","여주","3231","3219","20260429",""
"20260426","경강선","성남","933","829","20260429",""
"20260426","경부선","서울역","13509","3471","20260429",""
"20260426","경부선","남영","6442","6917","20260429",""
"20260426","경부선","용산","51128","48849","20260429",""
"20260426","경부선","노량진","8034","7620","20260429",""
"20260426","경부선","대방","6190","7308","20260429",""
"20260426","경부선","영등포","39770","38139","20260429",""
"20260426","경부선","신도림","3078","3563","20260429",""
"20260426","경부선","신길","5686","5216","20260429",""
"20260426","경부선","구로","12520","12528","20260429",""
"20260426","경부선","가산디지털단지","5768","7414","20260429",""
"20260426","경부선","금천구청","6989","7082","20260429",""
"20260426","경부선","석수","5713","5395","20260429",""
"20260426","경부선","관악","5394","5009","20260429",""
"20260426","경부선","안양","16354","16091","20260429",""
"20260426","경의선","디지털미디어시티","1978","2078","20260429",""
"20260426","경부선","명학","3968","3877","20260429",""
"20260426","경부선","금정","19593","19291","20260429",""
"20260426","경부선","군포","3459","3227","20260429",""
"20260426","경부선","의왕","5280","5201","20260429",""
"20260426","경부선","성균관대","10489","11256","20260429",""
"20260426","경부선","화서","9964","9592","20260429",""
"20260426","경부선","수원","44236","42324","20260429",""
"20260426","경부선","독산","7792","7675","20260429",""
"20260426","경부선","세류","3000","2702","20260429",""
"20260426","경부선","병점","12124","12709","20260429",""
"20260426","경부선","세마","2504","2221","20260429",""
"20260426","경부선","오산대","3386","3022","20260429",""
"20260426","경부선","오산","9874","9867","20260429",""
"20260426","경부선","진위","1193","1170","20260429",""
"20260426","경부선","송탄","4430","4823","20260429",""
"20260426","경부선","서정리","6915","8915","20260429",""
"20260426","경부선","평택지제","3825","3969","20260429",""
"20260426","경부선","평택","14398","14669","20260429",""
"20260426","경부선","성환","3618","4368","20260429",""
"20260426","경부선","직산","892","1002","20260429",""
"20260426","경부선","두정","6863","8767","20260429",""
"20260426","경부선","천안","8253","8254","20260429",""
"20260426","경부선","당정","3672","3668","20260429",""
"20260426","경부선","서동탄","1057","1026","20260429",""
"20260426","경부선","광명","3358","2311","20260429",""
"20260426","경원선","이촌(국립중앙박물관)","3465","2699","20260429",""
"20260426","경원선","서빙고","2951","3137","20260429",""
"20260426","경원선","한남","1973","1869","20260429",""
"20260426","경원선","옥수","56","33","20260429",""
"20260426","경원선","응봉","2004","2045","20260429",""
"20260426","경원선","왕십리(성동구청)","12142","12474","20260429",""
"20260426","경원선","청량리(서울시립대입구)","18661","18105","20260429",""
"20260426","경원선","외대앞","7999","7799","20260429",""
"20260426","경원선","신이문","5790","5432","20260429",""
"20260426","경원선","석계","5459","5827","20260429",""
"20260426","경원선","광운대","5265","5363","20260429",""
"20260426","경원선","월계","4269","4069","20260429",""
"20260426","경원선","녹천","3008","2618","20260429",""
"20260426","경원선","창동","6","0","20260429",""
"20260426","경원선","방학","7562","7330","20260429",""
"20260426","경원선","도봉","4063","3767","20260429",""
"20260426","경원선","도봉산","10160","7411","20260429",""
"20260426","경원선","망월사","5675","6024","20260429",""
"20260426","경원선","회룡","9610","9568","20260429",""
"20260426","경원선","의정부","16217","16315","20260429",""
"20260426","경원선","가능","4666","4498","20260429",""
"20260426","경원선","녹양","3216","3094","20260429",""
"20260426","경원선","양주","5812","5677","20260429",""
"20260426","경원선","덕계","4567","4294","20260429",""
"20260426","경원선","덕정","4403","4518","20260429",""
"20260426","경원선","지행","5361","5494","20260429",""
"20260426","경원선","동두천중앙","2397","2298","20260429",""
"20260426","경원선","보산","1400","1578","20260429",""
"20260426","경원선","동두천","1235","1384","20260429",""
"20260426","경원선","소요산","3754","3723","20260429",""
"20260426","경원선","청산","163","122","20260429",""
"20260426","경원선","전곡","1452","1361","20260429",""
"20260426","경원선","연천","1539","1463","20260429",""
"20260426","경의선","서울역","1276","1252","20260429",""
"20260426","경의선","신촌","275","377","20260429",""
"20260426","경의선","효창공원앞","1847","2230","20260429",""
"20260426","경의선","공덕","3062","2055","20260429",""
"20260426","경의선","서강대","1783","1749","20260429",""
"20260426","경의선","홍대입구","2479","2878","20260429",""
"20260426","경의선","가좌","3953","3829","20260429",""
"20260426","경의선","풍산","5020","4835","20260429",""
"20260426","경의선","일산","6782","6501","20260429",""
"20260426","경의선","탄현","5039","4615","20260429",""
"20260426","경의선","야당","5551","5437","20260429",""
"20260426","경의선","운정","5553","5183","20260429",""
"20260426","경의선","금릉","3578","3435","20260429",""
"20260426","경의선","금촌","5744","6087","20260429",""
"20260426","경의선","월롱","985","1355","20260429",""
"20260426","경의선","파주","1253","1217","20260429",""
"20260426","경의선","문산","4451","4619","20260429",""
"20260426","경의선","임진강","95","100","20260429",""
"20260426","경의선","운천","4","5","20260429",""
"20260426","경인선","개봉","14875","14578","20260429",""
"20260426","경인선","오류동","8189","7716","20260429",""
"20260426","경인선","역곡","16210","16499","20260429",""
"20260426","경인선","부천","24622","24235","20260429",""
"20260426","경인선","송내","15657","15193","20260429",""
"20260426","경인선","부평","25832","25256","20260429",""
"20260426","경인선","백운","4635","4567","20260429",""
"20260426","경인선","동암","11374","11309","20260429",""
"20260426","경인선","주안","13448","12141","20260429",""
"20260426","경인선","제물포","6601","6440","20260429",""
"20260426","경인선","동인천","10781","10254","20260429",""
"20260426","경인선","인천","5817","4954","20260429",""
"20260426","경인선","구일","9610","10389","20260429",""
"20260426","경인선","소사","6464","6095","20260429",""
"20260426","경인선","부개","5908","5356","20260429",""
"20260426","경인선","간석","4030","3789","20260429",""
"20260426","경인선","도원","2074","2104","20260429",""
"20260426","경인선","온수(성공회대입구)","4547","4191","20260429",""
"20260426","경인선","중동","6230","5788","20260429",""
"20260426","경인선","도화","2824","2709","20260429",""
"20260426","경춘선","신내","1655","1487","20260429",""
"20260426","경춘선","갈매","1609","1484","20260429",""
"20260426","경춘선","별내","1991","1644","20260429",""
"20260426","경춘선","퇴계원","2488","2270","20260429",""
"20260426","경춘선","사릉","1480","1405","20260429",""
"20260426","경춘선","금곡","1100","1049","20260429",""
"20260426","경춘선","평내호평","4039","3901","20260429",""
"20260426","경춘선","천마산","1284","1267","20260429",""
"20260426","경춘선","마석","3214","2982","20260429",""
"20260426","경춘선","대성리","1452","537","20260429",""
"20260426","경춘선","청평","2062","1775","20260429",""
"20260426","경춘선","상천","496","438","20260429",""
"20260426","경춘선","가평","2337","1946","20260429",""
"20260426","경춘선","굴봉산","241","217","20260429",""
"20260426","경춘선","백양리","192","178","20260429",""
"20260426","경춘선","강촌","692","635","20260429",""
